Category*Number*Name*Value*Is Variant*URL*Date
AdIcons*#3*Boo Berry*34.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/15/BooBerry/*2015-06-25T01:07:16.711254
AdIcons*#3*Boo Berry (Glow in the Dark)*950.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/17/BooBerryGlowintheDark/*2015-06-25T01:07:16.711254
AdIcons*#3*Boo Berry (Metallic)*65.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/16/BooBerryMetallic/*2015-06-25T01:07:16.711254
AdIcons*#1*Count Chocula*39.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/11/CountChocula/*2015-06-25T01:07:16.711254
AdIcons*#1*Count Chocula (Metallic)*75.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/12/CountChoculaMetallic/*2015-06-25T01:07:16.711254
AdIcons*#2*Franken Berry*34.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/13/FrankenBerry/*2015-06-25T01:07:16.711254
AdIcons*#2*Franken Berry (Metallic)*55.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAdIcons/14/FrankenBerryMetallic/*2015-06-25T01:07:16.711254
Animation*#2*Barney Rubble*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/19/BarneyRubble/*2015-06-25T01:07:16.711254
Animation*#29*Bender*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2505/bender/*2015-06-25T01:07:16.711254
Animation*#29*Bender (Gold)*75.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3872/bendergold/*2015-06-25T01:07:16.711254
Animation*#32*Brian*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3264/briangriffin/*2015-06-25T01:07:16.711254
Animation*#6*Bullwinkle*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/25/Bullwinkle/*2015-06-25T01:07:16.711254
Animation*#25*Catbug*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2735/catbug/*2015-06-25T01:07:16.711254
Animation*#48*Charlie Brown*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3624/charliebrown/*2015-06-25T01:07:16.711254
Animation*#17*Ciel*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/43/Ciel/*2015-06-25T01:07:16.711254
Animation*#23*Colossal Titan*18.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/49/ColossalTitan/*2015-06-25T01:07:16.711254
Animation*#38*Dick Dastardly*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3896/dickdastardly/*2015-06-25T01:07:16.711254
Animation*#119*Eggs*8.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/1256/Eggs/*2015-06-25T01:07:16.711254
Animation*#22*Eren (Titan Form)*10.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/48/ErenTitanForm/*2015-06-25T01:07:16.711254
Animation*#22*Eren (Titan Form) (Rage)*9.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/1449/ErenTitanFormRage/*2015-06-25T01:07:16.711254
Animation*#20*Eren Jaeger*12.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/46/ErenJaeger/*2015-06-25T01:07:16.711254
Animation*#120*Fish*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/1251/Fish/*2015-06-25T01:07:16.711254
Animation*#3*Frankenstein Jr.*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/20/FrankensteinJr/*2015-06-25T01:07:16.711254
Animation*#3*Frankenstein Jr. (Glow in the Dark)*26.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/21/FrankensteinJrGlowintheDark/*2015-06-25T01:07:16.711254
Animation**Fred & Barney 2-Pack (Black/Green Hair)*26.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2558/fredbarney2packblackgreenhair/*2015-06-25T01:07:16.711254
Animation**Fred & Barney 2-Pack (Blue Hair)*23.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/50/FredampBarney2PackBlueHair/*2015-06-25T01:07:16.711254
Animation**Fred & Barney 2-Pack (Green/Yellow Hair)*25.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/51/FredampBarney2PackGreenYellowHair/*2015-06-25T01:07:16.711254
Animation**Fred & Barney 2-Pack (Red Hair)*40.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/52/FredampBarney2PackRedHair/*2015-06-25T01:07:16.711254
Animation*#1*Fred Flintstone*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/18/FredFlintstone/*2015-06-25T01:07:16.711254
Animation*#12*Frieza (Final Form)*8.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/31/FriezaFinalForm/*2015-06-25T01:07:16.711254
Animation*#27*Fry*7.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2503/fry/*2015-06-25T01:07:16.711254
Animation*#9*Goku*16.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/28/Goku/*2015-06-25T01:07:16.711254
Animation*#47*Golden Frieza*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3903/friezagoldmetallic/*2015-06-25T01:07:16.711254
Animation*#18*Grell*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/44/Grell/*2015-06-25T01:07:16.711254
Animation*#4*Hong Kong Phooey*11.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/22/HongKongPhooey/*2015-06-25T01:07:16.711254
Animation*#4*Hong Kong Phooey (Black)*27.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/23/HongKongPhooeyBlack/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound*55.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/34/HuckleberryHound/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Dark Blue)*55.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/35/HuckleberryHoundDarkBlue/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Green)*240.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/36/HuckleberryHoundGreen/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Light Purple)*300.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/37/HuckleberryHoundLightPurple/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Orange)*180.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/38/HuckleberryHoundOrange/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Pink)*300.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/39/HuckleberryHoundPink/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Purple)*450.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/40/HuckleberryHoundPurple/*2015-06-25T01:07:16.711254
Animation*#15*Huckleberry Hound (Red)*300.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/41/HuckleberryHoundRed/*2015-06-25T01:07:16.711254
Animation*#26*Impossibear*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2736/impossibear/*2015-06-25T01:07:16.711254
Animation*#28*Leela*7.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2504/leela/*2015-06-25T01:07:16.711254
Animation*#40*Lil' Gruesome*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3895/lilgruesome/*2015-06-25T01:07:16.711254
Animation*#40*Lil' Gruesome (Green)*0.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3926/lilgruesomegreen/*2015-06-25T01:07:16.711254
Animation*#40*Lil' Gruesome (Orange)*0.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3913/lilgruesomeorange/*2015-06-25T01:07:16.711254
Animation*#40*Lil' Gruesome (Red)*0.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3968/lilgruesomered/*2015-06-25T01:07:16.711254
Animation*#40*Lil' Gruesome (Yellow)*0.0*True*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3935/lilgruesomeyellow/*2015-06-25T01:07:16.711254
Animation*#50*Linus Van Pelt*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3627/linusvanpelt/*2015-06-25T01:07:16.711254
Animation*#51*Lucy Van Pelt*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3628/lucyvanpelt/*2015-06-25T01:07:16.711254
Animation*#21*Mikasa Ackermann*8.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/47/MikasaAckermann/*2015-06-25T01:07:16.711254
Animation*#37*Morocco Mole*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3894/moroccomole/*2015-06-25T01:07:16.711254
Animation*#8*Mr. Peabody*22.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/27/MrPeabody/*2015-06-25T01:07:16.711254
Animation*#39*Muttley*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3897/muttley/*2015-06-25T01:07:16.711254
Animation*#13*Perfect Cell*8.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/32/PerfectCell/*2015-06-25T01:07:16.711254
Animation*#31*Peter*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3263/petergriffin/*2015-06-25T01:07:16.711254
Animation*#11*Piccolo*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/30/Piccolo/*2015-06-25T01:07:16.711254
Animation*#10*Planet Arlia Vegeta*200.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/1369/PlanetArliaVegeta/*2015-06-25T01:07:16.711254
Animation*#34*Ray Gun Stewie*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3266/stewiegriffinraygun/*2015-06-25T01:07:16.711254
Animation*#30*Robot Devil*8.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/2506/robotdevil/*2015-06-25T01:07:16.711254
Animation*#5*Rocky*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/24/Rocky/*2015-06-25T01:07:16.711254
Animation*#52*Sally Brown*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3626/sallybrown/*2015-06-25T01:07:16.711254
Animation*#16*Sebastian*9.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/42/Sebastian/*2015-06-25T01:07:16.711254
Animation*#36*Secret Squirrel*0.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/3893/secretsquirrel/*2015-06-25T01:07:16.711254
Animation*#7*Sherman*10.0*False*http://www.poppriceguide.com/guide/p/PopVinyl_PopAnimation/26/Sherman/*2015-06-25T01:07:16.711254
